tweet,label_emotion,label_sentimen,label_hate
romantis buat saya itu ketika laku apa yang harus laku untuk buah hubung dan ada saat pasang benerbener butuh,love,positif,0
jadi hmmm kalau ada dua orang samasama sudah siap untuk jalin hubung yang serius masingmasing kecewa oleh pasang terus mereka putus untuk coba sama tapi masingmasing masih belum bisa lupa pasang itu itu gimanayaa,sadness,netral,0
terima kasih tuhan untuk segala berkah yang engkau limpah dalam hidup cinta yang nyata dari kamu senantiasa serta tiap langkah hari ini sungguh aku bahagia karena tuhan temu aku dengan orang yang baik,happy,positif,0
sudah pakai asa sekali kita bicara nya cuma benar caesar sama connor yang ok didi sama darren ini not bad lah untung suka sama yang pada nyanyi,happy,positif,0
aku telah jatuh sakit dengan sakit yang buat jatuh cinta pada diri aku harap ini tular sehingga kamu juga akan jatuh cinta pada aku cinta kamu di,love,positif,0
lah iya mphi serius kak takut lihat taehyung jadi psikopat kak di siksa di suntik obat biar tidak kabur karena di sana dia suka kak tapi kak sudah punya pacar,fear,negatif,1
lagi obrol sama kiya adik doa mamah ya adik supaya bisa bla bla bla adik kiya bantu doa ya manggutmanggut senyum tulus banget muka meski tidak erti apa yang maksud tapi tiap bilang doa ya adik dia pasti senyum sambil peluk,love,positif,0
awal tonton cuma orang tenang banget menit film jalan dan begitu masuk gerombol alayers langsung bising nya tidak tolong,anger,negatif,1
sedap juga wisata tinggi di jakarta bisa lihat dengan jelas betapa polusi kota ini jakarta indonesia,sadness,netral,0
buat bundling dan semua tawar saat weekdays momentum di mana hargaharga hotel di singapura tarif sangat tinggi viwihotdealsformiddleeast,sadness,netral,0
c jalan tol ia sungguh sedih ingat kejadiankejadian di hidup tidak kuat tahan sedih diri coba akhir hidup sambil tatap bayi aurora yang tengah lelap dan senyum tidak kuasa lihat malaikat kecil yang begitu cantik urung niat c,sadness,netral,0
telah lihat lihat akhir ini profil saya hanya isi dengan jokes twitter yang saya retweet dan keluh insomnia yang tidak kunjung ada habis what the hell is salah dengan me,anger,negatif,1
ya saya tahu sih bukan grup kita yang begitu tapi sama cewek terus bilang bahan begitu masih bisa terima dia jelas publik figure dan bicara dengan enak di video bahan ci saya etik saja tidak nyaman wah saya lisa begitu saja saya marah ini bagaimana bangtan,anger,negatif,1
masih degdegan gemetar hati tidak tenang antuk sudah hilang selera makan juga hilang bagaimana besok ya allah takutt banget kalau aku sampai tidak bisa lanjut aku harus sedang apa,fear,negatif,0
sayang kamu buat ku kenal bahasa baru sayang kamu buat mampu rangkai kata kata baru ya memang tidak indah puisi puisi pak sapardi tapi cukup untuk beri kamu makna rasa sayang lahir sedikit demi sedikit kalimat yang susun rapi di buah kertas,love,positif,0
aku cinta kakak dije hahahahahahahahaha goodnayt dari mimimingg yang baru saja selesai mengapprove row usul daerah,love,positif,0
ya kalau hanya cukup dengan minta maaf untuk apa ada polisi dan jaksa dan kalau biar tidak akan ada efek jera dan ajar untuk lain,anger,negatif,1
cinta yang saat akan kata aku cinta karena aku butuh tetapi makna sejati akan kata aku butuh karena aku cinta,love,positif,0
jadi ada kenal ini saya entah langsung sambung saja begitu di sisi lain ada yang sok dekat sama saya sok sudah dekat padahal kenal saja tidak tapi kalau saya nya tidak welcone jadi seperti tidak suka saja begitu laden nya,anger,negatif,1
ketika hidung nyium bau bau tidak enak lalu teman yang rumah lumayan jauh ngechat di wa kalian nyium bau gas tidak anjir iya ini bau gas ini bukan gas racun kan huh kok jadi parno sih,fear,negatif,1
aku pernah ikut kuliah umum cara sampai dia informatif dan edukatif sih tapi kalau lihat yang lagi ramai itu hem ingin komentar kenapa sih tidak fokes sama profesi andaaa ajaaaaah,anger,negatif,1
aku sama kayak kamu ngomong-ngomong trauma sama lakilaki karena ayah semenjak lulus sekolah aku puber suka cowok lah cowok dekat aku lah segala macam aku kira trauma ku sembuh tapi berkalikali aku dikecewain lakilaki,fear,negatif,1
makin seram ya dunia ini tidak indah yang saya bayang waktu kecil terlalu banyak orang jahat atau mungkin saya yang terlalu naif anggap semua orang itu baik,fear,negatif,1
rlt teman aku mau tanya aku bingung aku terima upn vj sama uji nasional air aku suka jurus yang di untuk adil negeri tapi aku anak daerah agak takut di jakarta dan yang uji nasional air udah bayar mohon saran,fear,negatif,0
besok padahal uji akhir semester statmat tapi doa bukan buat uji akhir semester tertawa karena aku syukur negeri ini damai sehingga aku beri sempat terus cari ilmu di jenjang yang sekarang coba kalau indonesia seperti suriah tidak mungkin seleha leha ini,happy,positif,0
bismillah salam plur slankersi indonesia kita bakal ketemu di momen yang sangat nanti nanti oleh kita semua jambore nasional slankers indonesia sama slank,happy,positif,0
heiihey kamu para kaum adam hari begini masih mau saja trnsfer dpsedihh kan kalau di blok telah tfmk nya yang real saja kalau mau ktmuan sama kaum hawahihiiihii,anger,negatif,1
habis diam cemberut rewel lihat tante jalan dari luar mau masuk rumah sudah senyum mulai ceria tempel terus di tinggal sebentar cari nte putput tante pulang diam lagi menang cari nte putput kangen banget ya adik,love,positif,0
tiap peristiwa saya sikap masing masing tidak saya buat paket soal ya partai politik partai politik yang kader korupsi ada bukan cuma korupsi tapi jahat lain tanya apakah tiap jahat itu selalu hubung dengan tum kalau iya cek lagi jahat yang laku kader partai politik,anger,negatif,1
pwbanget memang beda viral curhatan personal assistant konglomerat indonesia yang diposting di acoount twitter nya asli baru buka deh pikir kita tentang orang kaya yang nyata tidak sombong lah,happy,positif,0
aku tahu sekarang harus apa tidak cuma raga yang bakal aku bawa pergi nanti tapi juga jiwa aku tidak tahu bakal ketemu mereka lagi kalian lagi kamu lagi atau tidak akan pernah lagi,sadness,netral,0
anjir dada belah kiri sakit,sadness,netral,0
paling parah sih tidak bisa sama sekali lihat yang bolong totol bintik polkadot macam itu lah bisa menang sampai pusing karena ngiang terus di kepala dan geli saja takut pokok tidak mau lihat,fear,negatif,1
happy mensive my love terima kasih sudah tani lama tiga bulan ini tidak rasa sudah panjang saja jalan lama ini aku rasa belum beri apa apa buat kamu maaf aku tidak bisa romantis kerja aku cuma jailin kamu tapi kamu harus percaya tiap detik aku selalu sayang kamu,love,positif,0
sayang jangan kamu waton seram,fear,negatif,0
ngumumin tunang di hari ke tujuh bulan ke tujuh karena turut itu angka untung beeeh aku patah hati nya dobeeel ku yang ingin banget itu tanggal begitu wkwk kalau nikah sama agak tidak papa sih tapi kenapa sama dia sih hihi,sadness,netral,0
sangat tidak mudah jadi keluarga korban cabul beberapa keluarga yang pilih tutup buku kasus karena takut aib akan sebar lebih pilih kayak begitu trauma anak jadi nomor,fear,negatif,1
rasa tidak pernah bosan dengar suara rosa tiap dengar dia nyanyi asa makin sayang sama dia ingin yang baik buat dia ya ampun tidak pernah sayang ini sama idola kayak sekarang ke dia love her sok much,love,positif,0
intinyanya selamat tanggal untuk yang ke kali tidak pernah harapin yang aneh aneh aku cuma mau terus sama kamu sayang kamu ke aku tidak pernah ubah begitu juga sayang aku ke kamu harap bahkan bisa lebih lebih sayang lagi ke kamu iring jalan waktu,love,positif,0
som terima oppa apa ada kok tenang saja mau norak nge drama jungkir balik juga kalau sudah sayang mau bagaimana,love,positif,0
punya impi tulis saja dan pandang tiap saat sambil doa agar segera wujud masuk mimpi ingin segera ke baitullah yakin diri bahwa suatu saat akan sampai tanah suci,love,positif,0
timang timang anak sayang buah hati pajang jalan siang malan ku selalu doa moga kelak kamu bahagia selalu harianaknasional,love,positif,0
jujur masih sayang aku tidak pernah buang kamu jauh dari hidup aku nama kamu tidak pernah padam dalam hati aku,love,positif,0
lihat susun panitia inagurasi orientasi studi dan kenal kampus jurus dan porangkar ini buat saya sakit kepala mana letak tenang tahun tiga ya allah mana,sadness,netral,0
dan dia ngebuntutin saya dong bangkai banget tidak sih saya yang biasa lewat jalan a harus puter ke jalan biasa yang lebih jauh pas saya sudah tidak lihat dia di belakang saya gara saya ngebut tiba tiba di lampu merah ketemu lagi langsung tancap gas lah gila takut banget banget banget,fear,negatif,1
mau kirim salam buat yang makin hari makin cantol di hati salam juga buat om andre taulani yang mau jadi member kenya bts inisahurtiketcomharike,happy,positif,0
lagu ya banyak sih tapi aku benar benar suka sama awake karena lagu itu buat aku semangat kejar mimpi buat dapat sertifikat bahasa jepang,happy,positif,0
kalau aku yang lebih ngeri itu dompet ilangkalo yang lain adalah paling ngeri cuma sesaatnah kalau dompet hilang bisa galau berkepanjangankrna di dalam dompet bukan cuma ada duittp kartu tanda duduk sim atm kalau hilang kan gawat bang semen,fear,negatif,1
aku baru sadar hampir di tiap panti punya kucing liar yang selalu di rawat atau di ajak main sama anak panti dan aku juga baru sadar nyata itu bentuk ungkap kasih sayang anak panti hadap sama,love,positif,0
jangan lupa jaga sehat jangan sering begadang makan sayur kalau sudah selesai kuliahsekolah langsunh pulang jangan suka keluyur ibu khawatir,fear,negatif,0
indonesia pilih artis tidak filter dulu apaya kok bisa ada orang seperti yonglek begini banyak followersnya apa bagus sih gimana mau maju coba indonesia ya allah,anger,negatif,1
empat negara sisa di helat turnamen akbar milik taktik kunci masingmasing jamak yang harap ada juara baru di federation of international football association world cup utama belgia yang anggap bagai tim contoh bonus demografi dan saya hanya ingin ucap selamat pada pep itu saja,happy,positif,0
bangun infrastruktur buat rakyat rasa hadir negara dalam hidup tidak lain karena kerja nyata pak lama tahun perintah ke depan tetap jokowi tetap jokowi tetap jokowi tetap jokowi tetap jokowi tetap jokowi,happy,positif,0
kamu sensara dasar sial busuk kamu bisa main media sosial masih bicara rakyat sengsara rakyat moyang yang sengsara,anger,negatif,1
senang deh baca twit nya mantan apa konglomerat dan sih pramugari yang lagi viral itu jadi mau mentwit kena alam kerja saya jadi kacung sial tahun yang walaupun naik pangkat cuma ubah level doanng dari cungpret lv jadi lv,happy,positif,0
generasi jara pacoa terik pagi tadi antar saya ke buah pantai yang sudah masyhur nama di bima yaitu pantai kalaki pantai yang tidak indah pada masa sekarang di,sadness,netral,0
tooosssssssss banget huhu aku kenal suara dia pertama kali pas ostnya man from the star dan itu sumpah aku langsung jatuh cinta,love,positif,0
masih bingung guetakut nanti tidak dapat tiket kalau make jastip takutt tambah besar terus takut kena tipu juga,fear,negatif,0
makin lama kenal a makin suka dengan lelaki ini makin lama makin sayang sampai last sekali sih a ini cinta dengan lelaki itu lelaki itu pun baik according to a orang lelaki yang sayang lembut spoken memang taste a lah,love,positif,0
ketika kamu jadi gadis dewasa dan kamu harus pergi kuliah di kota lain papa harus lepas di bandara tahu kamu bahwa badan papa asa kaku untuk peluk papa hanya tersenyun sambil beri nasihat ini itu dan suruh untuk berhatihati,love,positif,0
terkadang ingat dulu minat diri ini itu ingin jadi pegawai badan awas obat dan makan sampai sudah ambil umb di unj jurus kimia murni tapi apa daya masuk nya bahkan sih di gunadarma boro jadi it staf kerja nya jauh habis haha dan sekarang minat kerja di lab muncul lagi tapi sudah lambat siiiiss,sadness,netral,0
jika hari ini hati cabik dengan buat oranglain maka bisa jadi itu cara allah tinggi telah diri lepas semua sombong dan aku khilaf tidak perlu maaf mereka tapi maaf dulu diri sendiri,sadness,netral,0
puncak spiritual orang adalah ketika orang sebut beri asa malu hadap allah subhanahu wa taala orang yang untung adalah orang yang tahu ukur sendiri balikpapan,happy,positif,0
halo sampai hari ini indohome masih belum bisa pakai apakah masih serius bisnis telekomunikasi atau memang asal yang penting uang masuk ini sudah minggu tidak nyala sama sekali mau bagaimana,anger,negatif,1
tiap perempuan cantik dengan cara sendiri tidak perlu puji apalagi rasa saing mulai dengan cinta diri sendiri,love,positif,0
hoohh white prince yang teduh hati aduh datang bawa bunga saja sudah leleh apalagi kalau datang bawa koper uang kotak emas kan,love,positif,0
min kalau tidak ada awat transjakarta ini bisa seperti metro mini saya tiap hari naik basway ini mobil nya masalah,anger,negatif,1
ridiella cantik banget gemeees terima kasih sayang,love,positif,0
mas metal program dari dan buat anak muda zaman now jadi anak muda yang kreatif dan buka,happy,positif,0
saya bisa jadi beda percaya dengan athaya tapi saya masih cinta saya dan kartika bisa saja samasama tajuk hawa tapi yang saya cinta bukan kelamin saya cinta diri hati,love,positif,0
selamat tanggal mas terima kasih juga sabar terus sabar teruuuss sama aku jangan cape cape sama aku selalu ingat aku hal hal baik ya aku juga sayang kamuuu,love,positif,0
jadi takut buat nikahbuat punya anaktakut kalau saya nikah saya tidak bisa bahagiain pasangantakut kalau punya anak nanti saya banding banding,fear,negatif,0
happy anniv bil wkwk langgeng terus sama radiiitt gila radit niat lah foto foto ucap annivnyaa sampai dibantuin juga sama cewek di sini,happy,positif,0
dan aku jatuh cinta pada pandang mata,love,positif,0
tidak usah obsesi untuk punya pacar gapenting masih tahun juga santai ajaaaa dd kalau kamu tidak mau tinggal bahkan cowok yang lebih baik tidak ada yang bisa dekat kamu mbak di,happy,positif,0
lucky me ada yang begini kangen dan sayang sama uwe rantau memang tidak ada yang bisa ganti keluarga tapi bisa punya teman rantau yang sayang seperti kak sendiri itu rasa tuhannn sayangg banget sama uwe nempatin orang baik keliling uwe,love,positif,0
jika cinta hanya tentang sex arti cinta itu murah cinta itu lebih besar lebih dalam dan lebih harga dari sex cinta sejati itu tidak nilai harga,love,positif,0
ketika ku langsung jatuh cinta sama mereka sudah sering dengar lagu di playlist tapi yaudahh biasa saja gilir dengar live itu enak itu dan crowd nya parah banget mereka sampai haru lihat karena ini pertama kali mereka ke ina dan hype banget freddy sampai i love untuk teman melulu,love,positif,0
di kasus via vallen ini saya kadang pikir mereka nikmat dangdut koplo panturanan dan yang smisal yang biasa suguh biduan tampil seronok dan goyang maut mereka ada di pihak mana,anger,negatif,1
dan akhir saat papa lihat duduk panggung pelamin sama orang lela yang anggap pantas ganti papa belum senyum bahagia,love,positif,0
